label	s1	s2	sharedsobs	braycurtis	spearman	thetayc	thetayc_lci	thetayc_hci	jsd	sharednseqs
0.03	d11_1271_2	dn7_1268_1	18	0.982779	0.776302	0.989504	0.98834	0.990668	0.65197	58186
0.03	d19_1203_1	dn7_1268_1	8	0.93518	0.771909	0.950315	0.947215	0.953416	0.600975	41561
0.03	d19_1203_2	dn7_1268_1	32	0.702245	0.787161	0.853913	0.848168	0.859658	0.389407	41907
0.03	d19_1203_3	dn7_1268_1	17	0.890708	0.768979	0.938814	0.935353	0.942275	0.558534	49281
0.03	d19_1203_4	dn7_1268_1	19	0.897628	0.766832	0.945325	0.942066	0.948583	0.571781	49545
0.03	d19_1207_1	dn7_1268_1	22	0.922809	0.742511	0.955803	0.952933	0.958673	0.608161	45005
0.03	d19_1207_2A	dn7_1268_1	6	0.985812	0.75538	0.988796	0.98749	0.990103	0.664921	41021
0.03	d19_1207_2B	dn7_1268_1	14	0.899726	0.769769	0.960124	0.957919	0.962329	0.574002	44159
0.03	d19_1207_3	dn7_1268_1	17	0.921589	0.770305	0.949901	0.946865	0.952938	0.576479	51957
0.03	d19_1207_4	dn7_1268_1	30	0.88672	0.76602	0.941437	0.937939	0.944936	0.555724	47228
0.03	d19_1268_1	dn7_1268_1	128	0.740768	0.830535	0.775964	0.768573	0.783356	0.282911	102302
0.03	d19_1268_2	dn7_1268_1	113	0.745265	0.813144	0.842065	0.836154	0.847976	0.36477	70481
0.03	d19_1268_3	dn7_1268_1	127	0.626246	0.83917	0.769438	0.761113	0.777763	0.28593	52564
0.03	d19_1269_1	dn7_1268_1	118	0.78827	0.688568	0.949936	0.947793	0.952079	0.47012	61399
0.03	d19_1269_2	dn7_1268_1	118	0.813836	0.716147	0.951249	0.949129	0.953369	0.485116	66146
0.03	d19_1269_3	dn7_1268_1	112	0.804904	0.715317	0.952974	0.95065	0.955297	0.489345	50078
0.03	d19_1270_1	dn7_1268_1	90	0.742959	0.822705	0.836091	0.830001	0.842182	0.362293	65048
0.03	d19_1270_2	dn7_1268_1	104	0.739369	0.829847	0.905016	0.901496	0.908536	0.386617	64244
0.03	d19_1270_3	dn7_1268_1	124	0.589574	0.791415	0.746019	0.737425	0.754613	0.239431	62228
0.03	d19_1271_1	dn7_1268_1	103	0.813679	0.683466	0.935365	0.932629	0.9381	0.479672	70502
0.03	d19_1271_2	dn7_1268_1	115	0.767775	0.654166	0.944432	0.942062	0.946802	0.462629	60114
0.03	d19_1271_3	dn7_1268_1	112	0.771052	0.68716	0.947333	0.944986	0.949681	0.466671	57061
0.03	d1_1203_1	dn7_1268_1	5	0.986445	0.761761	0.989918	0.988746	0.99109	0.66276	42788
0.03	d1_1203_2	dn7_1268_1	5	0.98569	0.768533	0.988694	0.987375	0.990012	0.664398	40530
0.03	d1_1207_1	dn7_1268_1	8	0.985794	0.761688	0.989446	0.988219	0.990674	0.662233	41391
0.03	d1_1207_2	dn7_1268_1	7	0.981751	0.759825	0.988602	0.987318	0.989887	0.65626	38688
0.03	d1_1268_1	dn7_1268_1	17	0.984536	0.772327	0.990017	0.988862	0.991171	0.657544	40869
0.03	d1_1268_2	dn7_1268_1	15	0.988018	0.777612	0.990113	0.988965	0.99126	0.660852	52246
0.03	d1_1269_2	dn7_1268_1	96	0.686603	0.831227	0.874655	0.868119	0.88119	0.325076	38724
0.03	d1_1269_3	dn7_1268_1	26	0.698491	0.784619	0.844166	0.838576	0.849757	0.402405	43395
0.03	d1_1270_1	dn7_1268_1	19	0.986766	0.776837	0.990069	0.988922	0.991216	0.657422	51233
0.03	d1_1270_2	dn7_1268_1	13	0.986018	0.756356	0.989418	0.988189	0.990646	0.659504	45915
0.03	d1_1271_1	dn7_1268_1	7	0.988519	0.759357	0.989884	0.988708	0.99106	0.66192	53129
0.03	d1_1271_2	dn7_1268_1	6	0.986255	0.760444	0.98914	0.987877	0.990402	0.662381	43361
0.03	d4_1203_2	dn7_1268_1	37	0.876988	0.793457	0.96883	0.967043	0.970617	0.566926	44402
0.03	d4_1203_3	dn7_1268_1	37	0.890092	0.786487	0.975722	0.97431	0.977134	0.574084	46348
0.03	d4_1203_4	dn7_1268_1	38	0.894098	0.786414	0.98092	0.979834	0.982005	0.568945	46798
0.03	d4_1207_1	dn7_1268_1	53	0.796125	0.794355	0.930716	0.927062	0.93437	0.464276	43556
0.03	d4_1207_2	dn7_1268_1	66	0.758367	0.807584	0.909577	0.905229	0.913925	0.43546	47568
0.03	d4_1207_3	dn7_1268_1	123	0.500431	0.843977	0.457932	0.443394	0.47247	0.212722	48774
0.03	d4_1268_3	dn7_1268_1	20	0.924755	0.777115	0.981552	0.979964	0.98314	0.597548	34554
0.03	d4_1269_1	dn7_1268_1	113	0.604684	0.836204	0.781934	0.773884	0.789984	0.297414	47228
0.03	d4_1269_2	dn7_1268_1	102	0.599983	0.841154	0.753946	0.745434	0.762459	0.292768	47083
0.03	d4_1270_1	dn7_1268_1	21	0.949356	0.772586	0.984594	0.983488	0.985701	0.623523	45060
0.03	d4_1270_2	dn7_1268_1	17	0.946437	0.776945	0.990503	0.989637	0.991369	0.631854	38086
0.03	d4_1271_1	dn7_1268_1	22	0.947655	0.77731	0.971566	0.969627	0.973505	0.606872	48830
0.03	d4_1271_3	dn7_1268_1	13	0.95656	0.78087	0.977723	0.976039	0.979407	0.621947	47284
0.03	dn7_1203_1	dn7_1268_1	138	0.554473	0.890727	0.417854	0.397892	0.437816	0.157742	39423
0.03	dn7_1207_1	dn7_1268_1	144	0.417511	0.863855	0.365505	0.347077	0.383932	0.10634	44612
0.03	d11_1203_1	dn7_1269_1	9	0.967883	0.774539	0.984391	0.982979	0.985804	0.634882	41224
0.03	d11_1203_2	dn7_1269_1	14	0.962482	0.781524	0.97806	0.976206	0.979913	0.626219	36622
0.03	d11_1203_3	dn7_1269_1	9	0.958979	0.770431	0.971457	0.969066	0.973847	0.625141	32910
0.03	d11_1203_4	dn7_1269_1	10	0.963757	0.774591	0.9804	0.978696	0.982104	0.628931	38518
0.03	d11_1207_1	dn7_1269_1	12	0.963343	0.771944	0.97996	0.978206	0.981715	0.630099	36610
0.03	d11_1207_2	dn7_1269_1	14	0.962927	0.778288	0.976604	0.974569	0.97864	0.626263	37817
0.03	d11_1207_3	dn7_1269_1	14	0.9685	0.776192	0.982175	0.980655	0.983694	0.630414	44825
0.03	d11_1207_4	dn7_1269_1	12	0.964041	0.763139	0.985304	0.983999	0.986608	0.630834	39211
0.03	d11_1268_1	dn7_1269_1	16	0.979109	0.786645	0.978664	0.976566	0.980762	0.636468	41261
0.03	d11_1268_2	dn7_1269_1	23	0.982728	0.79186	0.978626	0.976525	0.980727	0.636024	51414
0.03	d11_1269_1	dn7_1269_1	17	0.976664	0.776228	0.994189	0.993542	0.994837	0.644095	60849
0.03	d11_1269_2	dn7_1269_1	21	0.97188	0.785603	0.985076	0.983668	0.986485	0.632332	50854
0.03	d11_1270_1	dn7_1269_1	13	0.976719	0.79451	0.990049	0.989107	0.99099	0.630833	68468
0.03	d11_1270_2	dn7_1269_1	10	0.971054	0.787883	0.991189	0.990258	0.992121	0.643434	34824
0.03	d11_1271_1	dn7_1269_1	17	0.977261	0.79427	0.982336	0.980621	0.984052	0.637333	45120
0.03	d11_1271_2	dn7_1269_1	19	0.976804	0.795059	0.977553	0.975398	0.979708	0.631324	48802
0.03	d19_1203_1	dn7_1269_1	8	0.94263	0.787828	0.964118	0.961026	0.967211	0.606559	32177
0.03	d19_1203_2	dn7_1269_1	35	0.657719	0.810416	0.839748	0.832381	0.847114	0.369423	32523
0.03	d19_1203_3	dn7_1269_1	14	0.930521	0.777269	0.955982	0.952527	0.959438	0.589062	39897
0.03	d19_1203_4	dn7_1269_1	16	0.931326	0.774795	0.961607	0.958375	0.964839	0.594651	40161
0.03	d19_1207_1	dn7_1269_1	23	0.933185	0.761782	0.968277	0.96548	0.971073	0.613658	35621
0.03	d19_1207_2A	dn7_1269_1	8	0.974018	0.775691	0.975514	0.973093	0.977936	0.642863	31637
0.03	d19_1207_2B	dn7_1269_1	15	0.863235	0.787291	0.93552	0.932	0.93904	0.531885	34775
0.03	d19_1207_3	dn7_1269_1	15	0.945411	0.782037	0.965639	0.962642	0.968636	0.596592	42573
0.03	d19_1207_4	dn7_1269_1	27	0.929024	0.773295	0.962676	0.959283	0.966069	0.597078	37844
0.03	d19_1268_1	dn7_1269_1	132	0.765643	0.856207	0.715327	0.704898	0.725756	0.243297	92918
0.03	d19_1268_2	dn7_1269_1	118	0.719037	0.839588	0.78279	0.774238	0.791342	0.303362	61097
0.03	d19_1268_3	dn7_1269_1	122	0.588791	0.844616	0.706052	0.694682	0.717423	0.237747	43180
0.03	d19_1269_1	dn7_1269_1	118	0.807479	0.707629	0.940257	0.937444	0.943071	0.464621	52015
0.03	d19_1269_2	dn7_1269_1	109	0.792819	0.717608	0.924549	0.921242	0.927856	0.45057	56762
0.03	d19_1269_3	dn7_1269_1	111	0.756721	0.733909	0.878048	0.871974	0.884123	0.439423	40694
0.03	d19_1270_1	dn7_1269_1	84	0.763725	0.824877	0.801368	0.792911	0.809825	0.341521	55664
0.03	d19_1270_2	dn7_1269_1	98	0.75844	0.832781	0.89244	0.888138	0.896742	0.369834	54860
0.03	d19_1270_3	dn7_1269_1	115	0.664749	0.788176	0.748446	0.738856	0.758036	0.27785	52844
0.03	d19_1271_1	dn7_1269_1	104	0.833372	0.705864	0.9205	0.916778	0.924222	0.465788	61118
0.03	d19_1271_2	dn7_1269_1	116	0.799133	0.677193	0.937359	0.93435	0.940368	0.464783	50730
0.03	d19_1271_3	dn7_1269_1	114	0.790675	0.710439	0.935777	0.932563	0.938992	0.461749	47677
0.03	d1_1203_1	dn7_1269_1	6	0.975512	0.779945	0.978077	0.97592	0.980235	0.638522	33404
0.03	d1_1203_2	dn7_1269_1	5	0.973801	0.784661	0.975302	0.972862	0.977743	0.641284	31146
0.03	d1_1207_1	dn7_1269_1	9	0.974193	0.780058	0.977019	0.974754	0.979285	0.638276	32007
0.03	d1_1207_2	dn7_1269_1	8	0.967786	0.777729	0.975454	0.973076	0.977832	0.633897	29304
0.03	d1_1268_1	dn7_1269_1	19	0.972304	0.792757	0.978365	0.976242	0.980488	0.632946	31485
0.03	d1_1268_2	dn7_1269_1	14	0.979936	0.791441	0.978509	0.976398	0.980621	0.636368	42862
0.03	d1_1269_2	dn7_1269_1	100	0.570143	0.857775	0.831564	0.82282	0.840308	0.274424	29340
0.03	d1_1269_3	dn7_1269_1	29	0.668225	0.80803	0.775463	0.767003	0.783923	0.346537	34011
0.03	d1_1270_1	dn7_1269_1	20	0.978112	0.794915	0.97846	0.976349	0.98057	0.632742	41849
0.03	d1_1270_2	dn7_1269_1	17	0.975801	0.780622	0.976984	0.974717	0.97925	0.635815	36531
0.03	d1_1271_1	dn7_1269_1	9	0.980569	0.77958	0.977998	0.975832	0.980163	0.637676	43745
0.03	d1_1271_2	dn7_1269_1	6	0.975513	0.777165	0.976349	0.974017	0.978682	0.638672	33977
0.03	d4_1203_2	dn7_1269_1	35	0.877377	0.803202	0.953649	0.950796	0.956502	0.548682	35018
0.03	d4_1203_3	dn7_1269_1	35	0.889676	0.796394	0.963884	0.961629	0.966139	0.557011	36964
0.03	d4_1203_4	dn7_1269_1	36	0.885551	0.796099	0.974638	0.973061	0.976214	0.561422	37414
0.03	d4_1207_1	dn7_1269_1	50	0.768817	0.802648	0.942642	0.938911	0.946374	0.459548	34172
0.03	d4_1207_2	dn7_1269_1	66	0.742353	0.82181	0.917984	0.913342	0.922626	0.427247	38184
0.03	d4_1207_3	dn7_1269_1	116	0.46098	0.847021	0.501406	0.487023	0.515789	0.213636	39390
0.03	d4_1268_3	dn7_1269_1	21	0.932936	0.795076	0.96922	0.966465	0.971976	0.594858	25170
0.03	d4_1269_1	dn7_1269_1	116	0.561357	0.861707	0.742799	0.733181	0.752416	0.249296	37844
0.03	d4_1269_2	dn7_1269_1	97	0.525239	0.849193	0.680116	0.668665	0.691567	0.233042	37699
0.03	d4_1270_1	dn7_1269_1	21	0.955096	0.789153	0.979449	0.977773	0.981125	0.615063	35676
0.03	d4_1270_2	dn7_1269_1	19	0.944185	0.797069	0.983907	0.982402	0.985412	0.619475	28702
0.03	d4_1271_1	dn7_1269_1	23	0.954013	0.795794	0.960082	0.956943	0.963221	0.597938	39446
0.03	d4_1271_3	dn7_1269_1	10	0.96095	0.790327	0.966113	0.963268	0.968957	0.610234	37900
0.03	dn7_1203_1	dn7_1269_1	124	0.526482	0.873504	0.495119	0.477708	0.512531	0.207611	30039
0.03	dn7_1207_1	dn7_1269_1	141	0.417055	0.875081	0.460349	0.444051	0.476646	0.157769	35228
0.03	dn7_1268_1	dn7_1269_1	147	0.386189	0.856753	0.235412	0.222649	0.248174	0.121689	45962
0.03	d11_1203_1	dn7_1269_2	7	0.954835	0.761998	0.97676	0.97505	0.978471	0.61914	43529
0.03	d11_1203_2	dn7_1269_2	16	0.947697	0.777096	0.968508	0.966334	0.970683	0.609367	38927
0.03	d11_1203_3	dn7_1269_2	11	0.942865	0.766119	0.959115	0.956334	0.961895	0.607201	35215
0.03	d11_1203_4	dn7_1269_2	10	0.950175	0.765832	0.971303	0.969264	0.973342	0.613336	40823
0.03	d11_1207_1	dn7_1269_2	13	0.945933	0.765354	0.970673	0.968563	0.972782	0.612667	38915
0.03	d11_1207_2	dn7_1269_2	14	0.949554	0.769538	0.965528	0.963095	0.96796	0.61021	40122
0.03	d11_1207_3	dn7_1269_2	14	0.954254	0.767416	0.974257	0.972458	0.976056	0.613621	47130
0.03	d11_1207_4	dn7_1269_2	13	0.947972	0.757151	0.978541	0.97697	0.980112	0.612964	41516
0.03	d11_1268_1	dn7_1269_2	15	0.972134	0.775522	0.972454	0.97019	0.974718	0.625387	43566
0.03	d11_1268_2	dn7_1269_2	23	0.97688	0.783053	0.972406	0.970139	0.974673	0.624677	53719
0.03	d11_1269_1	dn7_1269_2	19	0.96564	0.771342	0.991653	0.990859	0.992446	0.632568	63154
0.03	d11_1269_2	dn7_1269_2	20	0.959104	0.775199	0.979764	0.978171	0.981358	0.617967	53159
0.03	d11_1270_1	dn7_1269_2	13	0.979738	0.785896	0.987624	0.986552	0.988696	0.634245	70773
0.03	d11_1270_2	dn7_1269_2	10	0.963102	0.779351	0.988146	0.987065	0.989226	0.635525	37129
0.03	d11_1271_1	dn7_1269_2	16	0.970733	0.783545	0.976735	0.97484	0.978629	0.628168	47425
0.03	d11_1271_2	dn7_1269_2	19	0.970728	0.786572	0.97061	0.968252	0.972968	0.621805	51107
0.03	d19_1203_1	dn7_1269_2	8	0.875471	0.779214	0.890407	0.88473	0.896085	0.536045	34482
0.03	d19_1203_2	dn7_1269_2	36	0.638394	0.803245	0.734478	0.724591	0.744365	0.348781	34828
0.03	d19_1203_3	dn7_1269_2	15	0.873087	0.770802	0.872885	0.866517	0.879254	0.529691	42202
0.03	d19_1203_4	dn7_1269_2	15	0.879292	0.764352	0.885142	0.879192	0.891091	0.538687	42466
0.03	d19_1207_1	dn7_1269_2	20	0.878817	0.746179	0.903336	0.897942	0.90873	0.566716	37926
0.03	d19_1207_2A	dn7_1269_2	6	0.965353	0.763132	0.968248	0.965621	0.970874	0.632649	33942
0.03	d19_1207_2B	dn7_1269_2	14	0.872006	0.776905	0.933472	0.930018	0.936926	0.535851	37080
0.03	d19_1207_3	dn7_1269_2	14	0.885824	0.771488	0.893434	0.887943	0.898924	0.5202	44878
0.03	d19_1207_4	dn7_1269_2	28	0.878104	0.766928	0.880993	0.874649	0.887337	0.529715	40149
0.03	d19_1268_1	dn7_1269_2	134	0.749493	0.850545	0.618021	0.605682	0.630359	0.226509	95223
0.03	d19_1268_2	dn7_1269_2	118	0.688212	0.829455	0.69718	0.686732	0.707627	0.288313	63402
0.03	d19_1268_3	dn7_1269_2	129	0.54618	0.849865	0.595686	0.582103	0.60927	0.214558	45485
0.03	d19_1269_1	dn7_1269_2	120	0.816753	0.700072	0.945857	0.943279	0.948435	0.477332	54320
0.03	d19_1269_2	dn7_1269_2	115	0.824945	0.716981	0.940638	0.937887	0.943389	0.476464	59067
0.03	d19_1269_3	dn7_1269_2	114	0.789623	0.72747	0.914562	0.910295	0.918829	0.455472	42999
0.03	d19_1270_1	dn7_1269_2	89	0.743104	0.824954	0.710824	0.700508	0.72114	0.324976	57969
0.03	d19_1270_2	dn7_1269_2	104	0.718639	0.834536	0.840421	0.834554	0.846288	0.351993	57165
0.03	d19_1270_3	dn7_1269_2	121	0.623638	0.791149	0.605879	0.592649	0.619109	0.243619	55149
0.03	d19_1271_1	dn7_1269_2	103	0.847595	0.69205	0.934988	0.931886	0.93809	0.490851	63423
0.03	d19_1271_2	dn7_1269_2	117	0.80164	0.669075	0.944264	0.941566	0.946961	0.47165	53035
0.03	d19_1271_3	dn7_1269_2	115	0.80641	0.700559	0.944908	0.942132	0.947685	0.474658	49982
0.03	d1_1203_1	dn7_1269_2	6	0.967179	0.771407	0.971673	0.969343	0.974003	0.627095	35709
0.03	d1_1203_2	dn7_1269_2	5	0.965083	0.776179	0.96802	0.965376	0.970664	0.630631	33451
0.03	d1_1207_1	dn7_1269_2	9	0.965493	0.771618	0.970287	0.967838	0.972737	0.627053	34312
0.03	d1_1207_2	dn7_1269_2	7	0.958936	0.76741	0.968251	0.965667	0.970834	0.62329	31609
0.03	d1_1268_1	dn7_1269_2	18	0.963776	0.781996	0.972075	0.969783	0.974367	0.621852	33790
0.03	d1_1268_2	dn7_1269_2	15	0.973078	0.785082	0.972257	0.969978	0.974535	0.624861	45167
0.03	d1_1269_2	dn7_1269_2	99	0.582051	0.845719	0.823295	0.814179	0.832411	0.274077	31645
0.03	d1_1269_3	dn7_1269_2	28	0.666758	0.796785	0.773968	0.765797	0.782139	0.361985	36316
0.03	d1_1270_1	dn7_1269_2	18	0.971328	0.781912	0.972222	0.969944	0.974499	0.62157	44154
0.03	d1_1270_2	dn7_1269_2	13	0.968328	0.763446	0.97025	0.967799	0.9727	0.624933	38836
0.03	d1_1271_1	dn7_1269_2	8	0.973898	0.768893	0.971557	0.969218	0.973895	0.626172	46050
0.03	d1_1271_2	dn7_1269_2	5	0.967367	0.766685	0.96938	0.966857	0.971904	0.627394	36282
0.03	d4_1203_2	dn7_1269_2	36	0.874447	0.796885	0.950062	0.94712	0.953003	0.547983	37323
0.03	d4_1203_3	dn7_1269_2	36	0.885406	0.79031	0.960903	0.958535	0.963271	0.554982	39269
0.03	d4_1203_4	dn7_1269_2	37	0.884992	0.789767	0.974576	0.973	0.976152	0.563079	39719
0.03	d4_1207_1	dn7_1269_2	50	0.73545	0.794114	0.85976	0.853068	0.866451	0.403075	36477
0.03	d4_1207_2	dn7_1269_2	67	0.676406	0.815607	0.817199	0.809094	0.825305	0.366495	40489
0.03	d4_1207_3	dn7_1269_2	120	0.395995	0.844028	0.349624	0.33486	0.364388	0.180567	41695
0.03	d4_1268_3	dn7_1269_2	21	0.947662	0.785617	0.964253	0.961323	0.967183	0.609694	27475
0.03	d4_1269_1	dn7_1269_2	117	0.534434	0.85375	0.659446	0.647838	0.671053	0.236258	40149
0.03	d4_1269_2	dn7_1269_2	101	0.507949	0.847621	0.583096	0.570013	0.59618	0.219457	40004
0.03	d4_1270_1	dn7_1269_2	21	0.962086	0.779869	0.979397	0.977675	0.98112	0.628043	37981
0.03	d4_1270_2	dn7_1269_2	17	0.953623	0.784397	0.980884	0.979212	0.982555	0.625581	31007
0.03	d4_1271_1	dn7_1269_2	21	0.957127	0.7835	0.958708	0.955503	0.961914	0.608682	41751
0.03	d4_1271_3	dn7_1269_2	11	0.958911	0.784055	0.963295	0.960333	0.966257	0.615425	40205
0.03	dn7_1203_1	dn7_1269_2	130	0.473349	0.877701	0.338772	0.321791	0.355753	0.16288	32344
0.03	dn7_1207_1	dn7_1269_2	148	0.36392	0.878633	0.280651	0.264649	0.296653	0.118556	37533
0.03	dn7_1268_1	dn7_1269_2	156	0.347132	0.865275	0.223281	0.210184	0.236378	0.112895	48267
0.03	dn7_1269_1	dn7_1269_2	173	0.220893	0.92252	0.119715	0.108846	0.130583	0.048301	38883
0.03	d11_1203_1	dn7_1270_1	8	0.981219	0.777245	0.992056	0.991067	0.993045	0.656173	43023
0.03	d11_1203_2	dn7_1270_1	16	0.969964	0.790163	0.990026	0.988885	0.991166	0.645161	38421
0.03	d11_1203_3	dn7_1270_1	10	0.9656	0.777923	0.987197	0.985761	0.988633	0.641744	34709
0.03	d11_1203_4	dn7_1270_1	11	0.975445	0.781708	0.99051	0.989379	0.991642	0.649278	40317
0.03	d11_1207_1	dn7_1270_1	15	0.976672	0.783998	0.990033	0.98887	0.991197	0.646674	38409
0.03	d11_1207_2	dn7_1270_1	14	0.975666	0.783142	0.988376	0.987005	0.989746	0.647147	39616
0.03	d11_1207_3	dn7_1270_1	14	0.979624	0.78207	0.991409	0.990434	0.992385	0.647287	46624
0.03	d11_1207_4	dn7_1270_1	13	0.974884	0.770291	0.992859	0.991998	0.99372	0.648834	41010
0.03	d11_1268_1	dn7_1270_1	14	0.992708	0.786336	0.993821	0.992767	0.994876	0.669913	43060
0.03	d11_1268_2	dn7_1270_1	23	0.993498	0.796916	0.993818	0.992762	0.994873	0.669284	53213
0.03	d11_1269_1	dn7_1270_1	17	0.98324	0.781114	0.997323	0.996849	0.997797	0.659928	62648
0.03	d11_1269_2	dn7_1270_1	20	0.980134	0.788912	0.994668	0.993886	0.99545	0.65478	52653
0.03	d11_1270_1	dn7_1270_1	13	0.946547	0.798611	0.991096	0.990417	0.991775	0.628741	70267
0.03	d11_1270_2	dn7_1270_1	8	0.983671	0.788048	0.996548	0.995982	0.997114	0.662257	36623
0.03	d11_1271_1	dn7_1270_1	16	0.986786	0.796543	0.994069	0.993163	0.994975	0.660776	46919
0.03	d11_1271_2	dn7_1270_1	18	0.985652	0.797293	0.992568	0.991463	0.993674	0.655868	50601
0.03	d19_1203_1	dn7_1270_1	9	0.884624	0.794386	0.875562	0.869347	0.881778	0.539352	33976
0.03	d19_1203_2	dn7_1270_1	33	0.586271	0.809895	0.657398	0.645848	0.668948	0.309046	34322
0.03	d19_1203_3	dn7_1270_1	18	0.886368	0.790756	0.863101	0.85632	0.869883	0.540079	41696
0.03	d19_1203_4	dn7_1270_1	15	0.895186	0.777715	0.870413	0.863951	0.876874	0.544185	41960
0.03	d19_1207_1	dn7_1270_1	22	0.882523	0.764866	0.894086	0.888324	0.899848	0.571988	37420
0.03	d19_1207_2A	dn7_1270_1	5	0.991865	0.773742	0.992972	0.991769	0.994175	0.673168	33436
0.03	d19_1207_2B	dn7_1270_1	14	0.893039	0.789359	0.941516	0.938252	0.944779	0.557692	36574
0.03	d19_1207_3	dn7_1270_1	17	0.899892	0.791097	0.877943	0.871896	0.883991	0.527252	44372
0.03	d19_1207_4	dn7_1270_1	27	0.874227	0.778817	0.860267	0.853263	0.867271	0.520981	39643
0.03	d19_1268_1	dn7_1270_1	129	0.750119	0.85211	0.571391	0.558389	0.584393	0.225317	94717
0.03	d19_1268_2	dn7_1270_1	111	0.689138	0.82783	0.64825	0.637291	0.659209	0.285414	62896
0.03	d19_1268_3	dn7_1270_1	116	0.52689	0.833843	0.545053	0.531185	0.558921	0.218623	44979
0.03	d19_1269_1	dn7_1270_1	113	0.784926	0.702621	0.919557	0.916187	0.922927	0.448623	53814
0.03	d19_1269_2	dn7_1270_1	111	0.78904	0.728402	0.889541	0.885396	0.893686	0.436565	58561
0.03	d19_1269_3	dn7_1270_1	111	0.736333	0.738359	0.783106	0.774175	0.792037	0.419343	42493
0.03	d19_1270_1	dn7_1270_1	88	0.668622	0.835873	0.607804	0.595733	0.619875	0.257231	57463
0.03	d19_1270_2	dn7_1270_1	98	0.67518	0.836695	0.796098	0.789417	0.802779	0.31352	56659
0.03	d19_1270_3	dn7_1270_1	116	0.597789	0.792798	0.570426	0.556748	0.584105	0.233938	54643
0.03	d19_1271_1	dn7_1270_1	99	0.787911	0.700356	0.877358	0.872723	0.881993	0.447893	62917
0.03	d19_1271_2	dn7_1270_1	109	0.788612	0.669233	0.898712	0.894521	0.902903	0.443525	52529
0.03	d19_1271_3	dn7_1270_1	111	0.788948	0.711123	0.916982	0.913254	0.92071	0.451481	49476
0.03	d1_1203_1	dn7_1270_1	6	0.992217	0.784098	0.993677	0.992594	0.994759	0.671737	35203
0.03	d1_1203_2	dn7_1270_1	5	0.991805	0.788793	0.992927	0.991712	0.994143	0.673038	32945
0.03	d1_1207_1	dn7_1270_1	8	0.991717	0.781832	0.993376	0.992242	0.994509	0.671366	33806
0.03	d1_1207_2	dn7_1270_1	7	0.987204	0.780119	0.992241	0.991038	0.993444	0.662628	31103
0.03	d1_1268_1	dn7_1270_1	18	0.989905	0.794708	0.993703	0.992636	0.994769	0.666388	33284
0.03	d1_1268_2	dn7_1270_1	16	0.992611	0.800174	0.993789	0.992728	0.994849	0.669412	44661
0.03	d1_1269_2	dn7_1270_1	94	0.649314	0.84771	0.853455	0.845801	0.861108	0.32793	31139
0.03	d1_1269_3	dn7_1270_1	27	0.69556	0.806917	0.81203	0.804633	0.819426	0.397291	35810
0.03	d1_1270_1	dn7_1270_1	19	0.991294	0.796941	0.993753	0.992693	0.994813	0.666526	43648
0.03	d1_1270_2	dn7_1270_1	14	0.991077	0.779292	0.993324	0.992189	0.994459	0.668201	38330
0.03	d1_1271_1	dn7_1270_1	7	0.993369	0.779808	0.993628	0.992541	0.994714	0.670689	45544
0.03	d1_1271_2	dn7_1270_1	5	0.992006	0.779379	0.993141	0.991975	0.994307	0.670777	35776
0.03	d4_1203_2	dn7_1270_1	37	0.896407	0.811708	0.973232	0.971466	0.974997	0.579009	36817
0.03	d4_1203_3	dn7_1270_1	36	0.900214	0.802536	0.978814	0.977394	0.980233	0.583836	38763
0.03	d4_1203_4	dn7_1270_1	37	0.90243	0.803106	0.98269	0.981531	0.983848	0.586326	39213
0.03	d4_1207_1	dn7_1270_1	52	0.743293	0.811018	0.835361	0.827904	0.842818	0.403484	35971
0.03	d4_1207_2	dn7_1270_1	67	0.686817	0.826796	0.788313	0.779374	0.797253	0.376742	39983
0.03	d4_1207_3	dn7_1270_1	112	0.564981	0.839644	0.681368	0.670305	0.692432	0.283949	41189
0.03	d4_1268_3	dn7_1270_1	21	0.920427	0.798951	0.97001	0.967584	0.972436	0.575345	26969
0.03	d4_1269_1	dn7_1270_1	114	0.556643	0.859938	0.694418	0.683979	0.704856	0.268107	39643
0.03	d4_1269_2	dn7_1270_1	101	0.538913	0.861264	0.633025	0.621438	0.644612	0.264337	39498
0.03	d4_1270_1	dn7_1270_1	20	0.864176	0.790655	0.957251	0.954824	0.959679	0.57581	37475
0.03	d4_1270_2	dn7_1270_1	16	0.942231	0.794705	0.982654	0.981193	0.984116	0.608464	30501
0.03	d4_1271_1	dn7_1270_1	19	0.877318	0.790315	0.92926	0.925671	0.93285	0.556595	41245
0.03	d4_1271_3	dn7_1270_1	11	0.878838	0.796113	0.948276	0.945489	0.951063	0.568226	39699
0.03	dn7_1203_1	dn7_1270_1	122	0.545574	0.872363	0.669301	0.657113	0.681488	0.252559	31838
0.03	dn7_1207_1	dn7_1270_1	141	0.464553	0.877011	0.612901	0.599993	0.625809	0.191932	37027
0.03	dn7_1268_1	dn7_1270_1	145	0.520446	0.856296	0.730037	0.71997	0.740105	0.207207	47761
0.03	dn7_1269_1	dn7_1270_1	145	0.42502	0.873498	0.558976	0.543909	0.574043	0.13994	38377
0.03	dn7_1269_2	dn7_1270_1	149	0.413352	0.871823	0.593838	0.580141	0.607536	0.158094	40682
0.03	d11_1203_1	dn7_1270_2	10	0.979165	0.797268	0.990842	0.989704	0.99198	0.65082	41757
